time,clientPoolX1,clientPoolX10,clientPoolX11,clientPoolX12,clientPoolX13,clientPoolX14,clientPoolX15,clientPoolX2,clientPoolX3,clientPoolX4,clientPoolX5,clientPoolX6,clientPoolX7,clientPoolX8,clientPoolX9
753000,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006
754000,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006
755000,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007
756000,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007
757000,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008
758000,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008
759000,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008
760000,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001
761000,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007
762000,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005
763000,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004
764000,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
765000,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
766000,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
767000,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996
768000,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995
769000,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993
770000,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999
771000,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999
772000,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988
773000,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986
774000,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984
775000,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982
776000,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998
777000,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998
778000,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977
779000,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975
780000,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975
781000,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975
782000,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977
783000,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998
784000,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998
785000,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982
786000,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984
787000,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986
788000,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988
789000,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999
790000,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999
791000,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993
792000,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995
793000,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996
794000,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
795000,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
796000,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
797000,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004
798000,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005
799000,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007
800000,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001
801000,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008
802000,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008
803000,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008
804000,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007
805000,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007
806000,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006
807000,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006
808000,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005
809000,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005
810000,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004
811000,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004
812000,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004
813000,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003
814000,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003
815000,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
816000,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002
817000,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001
818000,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
819000,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
820000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
821000,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
822000,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999
823000,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999
824000,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998
825000,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998
826000,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997
827000,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997
828000,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996
829000,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996
830000,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996
831000,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996
832000,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963
833000,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964
834000,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966
835000,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967
836000,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968
837000,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997
838000,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969
839000,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684
840000,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684
841000,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684
842000,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969
843000,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997
844000,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968
845000,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967
846000,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966
847000,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964
848000,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963
849000,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996
850000,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996
851000,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996
852000,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996
853000,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997
854000,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997
855000,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998
856000,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998
857000,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999
858000,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999
859000,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
860000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
